domain,intent,utterance
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la S S I si troverà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si trova sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la SSI si troverà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passa sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  passerà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passa sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale passerà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passa sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  passerà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passa sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale passerà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si trova sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale  si troverà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si trova sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quand'è che la stazione spaziale internazionale si troverà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si trova sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale  si troverà sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si trova sopra di qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra  me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra  noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra  qui"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra di"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra di me"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra di noi"
ovos-skill-iss-location.openvoiceos,"when_iss.intent","quando la stazione spaziale internazionale si troverà sopra di qui"
ovos-skill-laugh.openvoiceos,"Laugh.intent","ridi malvagia"
ovos-skill-laugh.openvoiceos,"Laugh.intent","ridi malvagie"
ovos-skill-laugh.openvoiceos,"Laugh.intent","risata malvagia"
ovos-skill-laugh.openvoiceos,"Laugh.intent","risata malvagie"
ovos-skill-laugh.openvoiceos,"Laugh.intent","risate malvagia"
ovos-skill-laugh.openvoiceos,"Laugh.intent","risate malvagie"
ovos-skill-laugh.openvoiceos,"Laugh.intent","puoi ridere?"
ovos-skill-laugh.openvoiceos,"Laugh.intent","ridi come alexa"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","ridi a caso"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","risata a caso"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","risate a caso"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","attiva risa a caso"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","attiva risata a caso"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","attiva risate a caso"
ovos-skill-laugh.openvoiceos,"RandomLaugh.intent","ridi a caso"
ovos-skill-laugh.openvoiceos,"haunted.intent","Hai bisogno di essere esorcizzato?"
ovos-skill-laugh.openvoiceos,"haunted.intent","Hai bisogno di un esorcismo?"
ovos-skill-laugh.openvoiceos,"haunted.intent","sei posseduta?"
ovos-skill-laugh.openvoiceos,"haunted.intent","sei posseduto?"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","in che anno è stato fatto il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","in che anno è stato realizzato il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","in che anno è stato rilasciato il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","in quale anno è stato fatto il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","in quale anno è stato realizzato il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","in quale anno è stato rilasciato il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","quando è stato fatto il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","quando è stato realizzato il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.year.intent","quando è stato rilasciato il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono i genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono i genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono i generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono i generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono il genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono il genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono il generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual sono il generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è i genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è i genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è i generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è i generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è il genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è il genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è il generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","Qual è il generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono i genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono i genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono i generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono i generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono il genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono il genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono il generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali sono il generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è i genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è i genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è i generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è i generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è il genere del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è il genere di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è il generi del film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","quali è il generi di {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che genere appartiene   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che genere appartiene il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che genere può appartenere   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che genere può appartenere il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che generi appartiene   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che generi appartiene il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che generi può appartenere   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A che generi può appartenere il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale genere appartiene   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale genere appartiene il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale genere può appartenere   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale genere può appartenere il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale generi appartiene   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale generi appartiene il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale generi può appartenere   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quale generi può appartenere il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali genere appartiene   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali genere appartiene il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali genere può appartenere   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali genere può appartenere il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali generi appartiene   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali generi appartiene il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali generi può appartenere   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","A quali generi può appartenere il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere sono     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere sono   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere sono i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere sono i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere sono il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere sono il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere è     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere è   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere è i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere è i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere è il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che genere è il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi sono     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi sono   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi sono i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi sono i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi sono il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi sono il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi è     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi è   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi è i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi è i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi è il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di che generi è il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere sono     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere sono   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere sono i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere sono i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere sono il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere sono il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere è     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere è   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere è i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere è i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere è il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale genere è il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi sono     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi sono   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi sono i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi sono i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi sono il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi sono il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi è     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi è   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi è i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi è i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi è il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quale generi è il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere sono     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere sono   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere sono i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere sono i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere sono il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere sono il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere è     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere è   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere è i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere è i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere è il   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali genere è il film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali generi sono     {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali generi sono   film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali generi sono i   {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali generi sono i film {movie}"
ovos-skill-moviemaster.openvoiceos,"movie.genres.intent","di quali generi sono il   {movie}"
